VICTIM_ID,INCIDENT_ID,VIC_AGE_NUM,VIC_SEX_CODE,VIC_ETHNICITY_NAME,VIC_RACE_DESC,VIC_AGE_CODE
137009160,124705086,15,F,Unknown,White,AG
137004038,124705133,51,F,Unknown,White,AG
137009229,124705147,22,F,Unknown,White,AG
137009258,124705169,38,M,Unknown,Unknown,AG
137009282,124705190,47,M,Unknown,Black or African American,AG
137009288,124705197,51,F,Unknown,Black or African American,AG
137009332,124705238,43,F,Unknown,White,AG
137009333,124705238,NA,NA,NA,NA,NA
137009343,124705251,NA,NA,NA,NA,NA
137009353,124694966,77,F,Unknown,Black or African American,AG
137009365,124705270,35,F,Not Hispanic or Latino,Black or African American,AG
137009373,124705277,21,M,Unknown,Unknown,AG
137009397,124705295,36,F,Hispanic or Latino,White,AG
137009430,124705325,50,M,Unknown,White,AG
137009438,124705330,20,M,Unknown,Asian,AG
137009454,124705343,NA,NA,NA,NA,NA
137009452,124705343,60,M,Not Hispanic or Latino,Black or African American,AG
137009451,124705343,53,M,Unknown,Unknown,AG
137009455,124705343,NA,NA,NA,NA,NA
137004273,124695059,30,M,Unknown,White,AG
137009476,124705365,36,F,Unknown,White,AG
137009477,124705366,37,F,Not Hispanic or Latino,White,AG
137009488,124705377,46,M,Unknown,Unknown,AG
137004308,124705379,39,F,Unknown,Black or African American,AG
137004309,124705379,41,M,Not Hispanic or Latino,Black or African American,AG
137009501,124705389,64,M,Unknown,White,AG
137009503,124705391,NA,NA,NA,NA,NA
137009526,124705411,28,M,Unknown,White,AG
137009541,124705424,41,F,Hispanic or Latino,White,AG
137009543,124705426,34,F,Not Hispanic or Latino,Black or African American,AG
137009558,124705439,44,F,Unknown,Black or African American,AG
137009119,124705050,37,M,Hispanic or Latino,White,AG
137009147,124705074,NA,NA,NA,NA,NA
137009157,124705083,13,F,Hispanic or Latino,White,AG
137009162,124705090,55,F,Not Hispanic or Latino,White,AG
137004002,124705093,30,F,Hispanic or Latino,White,AG
137009176,124705103,NA,F,Unknown,White,00
137009186,124705110,63,F,Unknown,White,AG
145839518,132767032,NA,NA,NA,NA,NA
145836942,132767036,14,F,Unknown,White,AG
145836947,132767041,73,F,Unknown,Unknown,AG
145836953,132767046,24,F,Not Hispanic or Latino,Black or African American,AG
145836978,132767071,31,M,Unknown,Black or African American,AG
145839636,132763864,NA,NA,NA,NA,NA
145836987,132767080,NA,NA,NA,NA,NA
145839651,132767085,40,M,Unknown,White,AG
145837003,132767095,58,F,Unknown,Unknown,AG
145837007,132767099,30,F,Unknown,White,AG
145837016,132767104,21,M,Not Hispanic or Latino,Unknown,AG
145837036,132767124,27,M,Unknown,White,AG
145837054,132767137,NA,M,Not Hispanic or Latino,White,00
145837061,132767145,24,F,Unknown,Black or African American,AG
145837062,132767145,23,F,Unknown,Black or African American,AG
145837077,132767155,31,M,Unknown,White,AG
145837083,132767161,64,F,Not Hispanic or Latino,White,AG
145839782,132767164,76,F,Unknown,White,AG
145837091,132767169,25,M,Unknown,White,AG
145837100,132767175,26,F,Unknown,White,AG
145839807,132764019,85,F,Unknown,White,AG
145839806,132764019,85,M,Unknown,White,AG
145837110,132767184,42,F,Unknown,Unknown,AG
145837117,132767188,NA,NA,NA,NA,NA
145839816,132764027,27,F,Unknown,Black or African American,AG
145837120,132764030,12,F,Unknown,White,AG
145839821,132764031,25,F,Unknown,Black or African American,AG
145839822,132764032,NA,M,Unknown,White,00
145837126,132767199,NA,NA,NA,NA,NA
145837127,132767199,NA,NA,NA,NA,NA
145837130,132767203,33,F,Hispanic or Latino,White,AG
145837137,132767211,18,F,Unknown,Asian,AG
145839846,132767211,28,M,Unknown,Asian,AG
145837140,132767214,59,M,Unknown,Unknown,AG
145837144,132767218,56,M,Unknown,White,AG
145837160,132764087,25,F,Unknown,Unknown,AG
145839909,132767246,52,M,Unknown,Asian,AG
145839911,132767246,NA,NA,NA,NA,NA
145837169,132767249,24,F,Unknown,Black or African American,AG
145837173,132767253,NA,NA,NA,NA,NA
145837177,132767256,NA,NA,NA,NA,NA
145839958,132764138,44,M,Unknown,White,AG
145837208,132767285,NA,NA,NA,NA,NA
145839976,132764151,87,F,Not Hispanic or Latino,White,AG
145837225,132767301,76,F,Unknown,Unknown,AG
145837276,132767346,20,M,Hispanic or Latino,White,AG
145837288,132767357,51,F,Unknown,Black or African American,AG
145837308,132767373,16,F,Unknown,White,AG
145837309,132767373,53,F,Unknown,White,AG
145840107,132764275,39,F,Unknown,Unknown,AG
145837326,132767388,32,M,Unknown,White,AG
145837324,132767388,13,M,Not Hispanic or Latino,White,AG
145840138,132764297,NA,NA,NA,NA,NA
145837345,132767411,3,M,Hispanic or Latino,White,AG
145837349,132764316,36,M,Unknown,White,AG
145840174,132764325,27,M,Unknown,Unknown,AG
145840175,132764325,NA,NA,NA,NA,NA
145837377,132767443,25,M,Not Hispanic or Latino,White,AG
145840195,132764344,22,M,Hispanic or Latino,White,AG
145840215,132767461,NA,U,Unknown,Unknown,00
145837403,132764370,43,M,Unknown,Unknown,AG
145840274,132764402,68,F,Unknown,White,AG
145840300,132767498,50,M,Unknown,Unknown,AG
145837448,132764451,35,M,Hispanic or Latino,White,AG
145837461,132767530,NA,NA,NA,NA,NA
145837480,132764491,20,M,Unknown,White,AG
145837482,132764491,19,M,Unknown,White,AG
145840378,132764491,NA,F,Unknown,White,00
145837483,132764491,54,M,Not Hispanic or Latino,White,AG
145837484,132764491,59,F,Unknown,White,AG
145837501,132764518,60,F,Unknown,White,AG
145840417,132764518,59,M,Unknown,White,AG
145840415,132764518,28,F,Unknown,White,AG
145837507,132767570,NA,NA,NA,NA,NA
145840452,132767581,21,F,Hispanic or Latino,White,AG
145837527,132767589,NA,NA,NA,NA,NA
145837538,132764575,55,M,Unknown,Unknown,AG
145840531,132767615,NA,NA,NA,NA,NA
145837567,132767623,26,M,Not Hispanic or Latino,White,AG
145840549,132767629,32,F,Unknown,Black or African American,AG
145837585,132767641,NA,NA,NA,NA,NA
145840580,132764656,69,M,Not Hispanic or Latino,White,AG
145840588,132764663,NA,NA,NA,NA,NA
145840611,132764675,53,F,Unknown,Black or African American,AG
145840633,132767674,NA,F,Unknown,White,00
145840644,132764696,82,F,Not Hispanic or Latino,White,AG
145840641,132764696,58,F,Not Hispanic or Latino,White,AG
145837635,132767694,41,M,Unknown,Unknown,AG
145837658,132764780,42,M,Unknown,White,AG
145840731,132764780,NA,NA,NA,NA,NA
145840994,132767821,NA,NA,NA,NA,NA
145837804,132767832,NA,NA,NA,NA,NA
145841141,132765126,30,M,Unknown,Unknown,AG
145841168,132765151,69,F,Unknown,Unknown,AG
145841214,132765190,31,F,Unknown,Unknown,AG
145842902,132765209,48,M,Unknown,Black or African American,AG
145842923,132767938,NA,NA,NA,NA,NA
145842929,132767941,NA,NA,NA,NA,NA
145842936,132765267,58,F,Unknown,White,AG
