OFFENDER_ID,INCIDENT_ID,OFF_AGE_NUM,OFF_SEX_CODE,OFF_ETHNICITY_NAME,OFF_RACE_DESC,OFF_AGE_CODE
154381717,135881492,NA,U,NA,Unknown,00
154386505,135880685,NA,NA,NA,NA,NA
154386522,135881514,40,F,NA,Black or African American,AG
154381764,135881529,NA,M,NA,Black or African American,00
154381761,135881529,NA,M,NA,Black or African American,00
154381763,135881529,NA,M,NA,Black or African American,00
154386575,135880729,NA,NA,NA,NA,NA
154386577,135880731,22,M,NA,Black or African American,AG
154386576,135880731,NA,U,NA,Unknown,00
154381806,135880752,NA,NA,NA,NA,NA
154381809,135880765,NA,U,NA,Unknown,00
154386935,135881049,22,F,NA,Black or African American,AG
154382665,135886517,NA,NA,NA,NA,NA
154382776,135886607,NA,NA,NA,NA,NA
154387733,135886724,22,M,NA,White,AG
154383334,135882888,37,M,NA,Black or African American,AG
154383357,135887090,18,M,NA,White,AG
154383356,135887090,20,M,NA,White,AG
154383354,135887090,NA,M,NA,White,00
154383355,135887090,NA,M,NA,White,00
152777709,134437254,NA,U,NA,Unknown,00
152777718,134436051,NA,NA,NA,NA,NA
152777726,134436056,NA,NA,NA,NA,NA
152777765,134437277,NA,U,NA,Unknown,00
152772235,134437290,34,M,NA,White,AG
152772313,134437354,NA,NA,NA,NA,NA
152778015,134441315,NA,M,NA,Unknown,00
152772447,134437476,NA,M,NA,White,00
152778224,134437558,NA,NA,NA,NA,NA
152772552,134437565,NA,NA,NA,NA,NA
152772581,134437590,NA,NA,NA,NA,NA
152778339,134437657,NA,U,NA,Unknown,00
152772841,134437831,NA,U,NA,Unknown,00
152778969,134442135,20,F,NA,Unknown,AG
152771977,134437075,NA,M,NA,Black or African American,00
152771976,134437075,29,M,NA,White,AG
152777300,134437079,NA,U,NA,Unknown,00
152771979,134437081,26,M,NA,Black or African American,AG
152777309,134437085,NA,NA,NA,NA,NA
152777859,134441179,NA,NA,NA,NA,NA
152772308,134441217,NA,NA,NA,NA,NA
152772320,134437364,NA,NA,NA,NA,NA
152772327,134437368,NA,U,NA,Unknown,00
152772416,134437447,NA,U,NA,Unknown,00
152778101,134437450,NA,NA,NA,NA,NA
152772559,134437571,NA,U,NA,Unknown,00
152772605,134437612,48,F,NA,Black or African American,AG
152772606,134437612,62,M,NA,White,AG
152772647,134437647,NA,NA,NA,NA,NA
152772663,134437660,NA,NA,NA,NA,NA
152772684,134437681,14,M,NA,White,AG
152778492,134441727,NA,F,NA,Unknown,00
152772805,134441727,NA,M,NA,Unknown,00
152772882,134437867,NA,NA,NA,NA,NA
152773196,134442105,NA,F,NA,Unknown,00
152773310,134438221,NA,NA,NA,NA,NA
150609846,132617454,NA,U,NA,Unknown,00
150609905,132617485,36,F,NA,Black or African American,AG
150619998,132617563,NA,M,NA,Unknown,00
150620001,132617568,NA,NA,NA,NA,NA
150620002,132617573,NA,U,NA,Unknown,00
150620182,132617687,24,F,NA,White,AG
150620181,132617687,36,M,NA,White,AG
150620193,132617693,NA,M,NA,Unknown,00
150620196,132617697,19,M,NA,White,AG
150620200,132617703,NA,M,NA,Black or African American,00
150616340,132617703,NA,M,NA,Black or African American,00
150616350,132617711,61,F,NA,White,AG
150620216,132613417,NA,NA,NA,NA,NA
150616371,132613424,NA,NA,NA,NA,NA
150620224,132617730,NA,NA,NA,NA,NA
150620227,132617732,NA,M,NA,Unknown,00
150616383,132617738,NA,NA,NA,NA,NA
150620242,132617741,NA,NA,NA,NA,NA
150620244,132617744,55,M,NA,Black or African American,AG
150616395,132617746,NA,NA,NA,NA,NA
150616401,132613451,NA,M,NA,Black or African American,00
150616414,132617760,NA,M,NA,Black or African American,00
150616416,132617760,NA,M,NA,Black or African American,00
150616430,132617776,NA,M,NA,White,00
150616437,132613481,NA,NA,NA,NA,NA
150616441,132613486,28,F,NA,White,AG
150616444,132613489,NA,NA,NA,NA,NA
150616457,132617798,NA,NA,NA,NA,NA
150620318,132617813,NA,NA,NA,NA,NA
150616486,132617821,61,M,NA,White,AG
150620336,132613526,NA,NA,NA,NA,NA
150620341,132617832,NA,M,NA,Black or African American,00
150620342,132617832,NA,M,NA,Black or African American,00
150620343,132617832,NA,M,NA,Black or African American,00
150620361,132617846,NA,M,NA,White,00
150620374,132617854,NA,U,NA,Unknown,00
150620383,132617859,NA,NA,NA,NA,NA
150620393,132617868,NA,NA,NA,NA,NA
150616538,132617886,33,M,NA,Black or African American,AG
150616565,132613598,NA,NA,NA,NA,NA
150620443,132617916,NA,NA,NA,NA,NA
150616605,132617932,54,M,NA,Black or African American,AG
150620460,132617934,NA,NA,NA,NA,NA
150616620,132613643,22,M,NA,Black or African American,AG
150616654,132613676,NA,NA,NA,NA,NA
150620501,132617970,NA,M,NA,White,00
150620517,132617988,NA,NA,NA,NA,NA
150620526,132617993,24,F,NA,Black or African American,AG
150616724,132617993,21,M,NA,Black or African American,AG
150620524,132617993,NA,M,NA,Black or African American,00
150620523,132617993,NA,F,NA,Asian,00
150620525,132617993,NA,F,NA,Black or African American,00
150616730,132617996,NA,NA,NA,NA,NA
150620537,132618000,NA,NA,NA,NA,NA
150616790,132613804,NA,NA,NA,NA,NA
150620612,132613861,NA,NA,NA,NA,NA
150616860,132618068,NA,NA,NA,NA,NA
150616877,132618084,NA,M,NA,Black or African American,00
150620648,132613894,NA,NA,NA,NA,NA
150616911,132613902,28,M,NA,Black or African American,AG
150616956,132618125,NA,NA,NA,NA,NA
150620696,132613990,NA,U,NA,Unknown,00
150617047,132618152,NA,NA,NA,NA,NA
150620745,132618181,NA,U,NA,Unknown,00
150617188,132618190,NA,NA,NA,NA,NA
150617196,132614147,NA,NA,NA,NA,NA
150617246,132618212,NA,NA,NA,NA,NA
150617254,132614193,NA,NA,NA,NA,NA
150620782,132614212,NA,NA,NA,NA,NA
150620784,132618230,18,M,NA,Black or African American,AG
150620796,132618243,29,M,NA,Black or African American,AG
150617323,132618253,32,M,NA,White,AG
150617324,132618253,18,M,NA,Black or African American,AG
150617349,132614268,NA,U,NA,Unknown,00
150617384,132618280,NA,U,NA,Unknown,00
150617385,132618280,NA,U,NA,Unknown,00
150620844,132618280,NA,U,NA,Unknown,00
150620864,132618304,50,M,NA,Unknown,AG
150620882,132614362,22,M,NA,Black or African American,AG
150620901,132618327,NA,NA,NA,NA,NA
150617542,132614461,NA,NA,NA,NA,NA
150617569,132618375,NA,NA,NA,NA,NA
150620997,132618409,NA,NA,NA,NA,NA
150617655,132614556,40,M,NA,White,AG
150617656,132614556,42,F,NA,White,AG
150617744,132618457,20,M,NA,Black or African American,AG
150621079,132614645,50,M,NA,Black or African American,AG
150621085,132618486,NA,U,NA,Unknown,00
150621088,132614658,NA,M,NA,Black or African American,00
150621095,132618494,NA,M,NA,Black or African American,00
150617820,132618494,NA,M,NA,Black or African American,00
150617833,132618500,NA,U,NA,Unknown,00
150617841,132614681,NA,U,NA,Unknown,00
150620173,132617678,NA,U,NA,Unknown,00
150620183,132617688,NA,NA,NA,NA,NA
150616328,132613397,NA,M,NA,Unknown,00
150620209,132617710,NA,M,NA,Unknown,00
150620211,132617714,NA,M,NA,White,00
150616353,132617714,NA,M,NA,White,00
150616352,132617714,NA,M,NA,White,00
150620215,132617717,NA,NA,NA,NA,NA
150616365,132617720,NA,NA,NA,NA,NA
150620295,132617785,44,M,NA,Black or African American,AG
150616455,132617796,NA,NA,NA,NA,NA
150620311,132613504,NA,NA,NA,NA,NA
150616468,132617808,NA,NA,NA,NA,NA
150616474,132617816,15,M,NA,White,AG
150616488,132617823,NA,NA,NA,NA,NA
150620355,132613541,NA,NA,NA,NA,NA
150616504,132613544,NA,NA,NA,NA,NA
150616508,132617850,NA,NA,NA,NA,NA
150616517,132617865,18,M,NA,Black or African American,AG
150616522,132617871,NA,NA,NA,NA,NA
150616532,132617879,31,M,NA,Black or African American,AG
150616539,132617887,NA,NA,NA,NA,NA
150616576,132613605,NA,F,NA,White,00
150616582,132617919,35,M,NA,Black or African American,AG
150616589,132617925,NA,M,NA,Black or African American,00
150620452,132617929,NA,M,NA,White,00
150616600,132617929,NA,F,NA,White,00
150616656,132613681,22,M,NA,Black or African American,AG
150616662,132617956,NA,U,NA,Unknown,00
150616698,132617975,NA,NA,NA,NA,NA
150616712,132617987,17,F,NA,White,AG
150616717,132613727,NA,NA,NA,NA,NA
150616767,132618011,NA,U,NA,Unknown,00
150616770,132613781,25,M,NA,Black or African American,AG
150616779,132618014,32,M,NA,Black or African American,AG
150620559,132618015,NA,F,NA,Unknown,00
150616783,132618015,NA,M,NA,Unknown,00
150616796,132618023,NA,NA,NA,NA,NA
150620573,132618031,NA,U,NA,Unknown,00
150620583,132618036,41,M,NA,Black or African American,AG
150616833,132613844,NA,NA,NA,NA,NA
150616865,132618073,NA,U,NA,Unknown,00
150616885,132618089,NA,U,NA,Unknown,00
150616899,132618099,NA,M,NA,Black or African American,00
150616930,132613916,NA,NA,NA,NA,NA
150616936,132613924,NA,U,NA,Unknown,00
150616951,132613940,NA,NA,NA,NA,NA
150616971,132618131,NA,NA,NA,NA,NA
150617037,132614009,NA,NA,NA,NA,NA
150617096,132618163,NA,NA,NA,NA,NA
149143454,131400194,29,M,Not Hispanic or Latino,Black or African American,AG
149143453,131400193,31,M,Not Hispanic or Latino,Black or African American,AG
149146546,131400191,33,M,Not Hispanic or Latino,Black or African American,AG
149146549,131402000,28,M,Not Hispanic or Latino,Black or African American,AG
149143458,131400197,27,M,Not Hispanic or Latino,Black or African American,AG
149146552,131402003,NA,U,Unknown,Unknown,00
149143462,131402006,25,M,Not Hispanic or Latino,Black or African American,AG
149143461,131402006,NA,F,Not Hispanic or Latino,Black or African American,00
149146555,131402008,NA,U,Unknown,Unknown,00
149143463,131400200,NA,U,Unknown,Unknown,00
149146558,131400199,NA,U,Unknown,Unknown,00
149146561,131402013,NA,U,Unknown,Unknown,00
149143466,131400202,32,M,Not Hispanic or Latino,Black or African American,AG
149146566,131400204,NA,U,Unknown,Unknown,00
149143469,131400205,27,M,Not Hispanic or Latino,Black or African American,AG
149143468,131400205,22,M,Not Hispanic or Latino,Black or African American,AG
149143473,131400206,NA,U,Unknown,Unknown,00
149143474,131400207,NA,U,Unknown,Unknown,00
149143479,131402019,47,F,Not Hispanic or Latino,Black or African American,AG
149143480,131402020,NA,U,Unknown,Unknown,00
149143477,131400208,12,M,Hispanic or Latino,White,AG
149143478,131400208,13,M,Hispanic or Latino,White,AG
149146568,131400208,14,M,Not Hispanic or Latino,Black or African American,AG
149143476,131400208,12,M,Not Hispanic or Latino,Black or African American,AG
149143475,131400208,13,M,Not Hispanic or Latino,Black or African American,AG
149146574,131400210,NA,U,Unknown,Unknown,00
149143483,131400211,NA,U,Unknown,Unknown,00
149146578,131400212,NA,U,Unknown,Unknown,00
149146581,131400214,NA,U,Unknown,Unknown,00
149146580,131400213,NA,U,Unknown,Unknown,00
149146579,131400213,NA,U,Unknown,Unknown,00
149146584,131400218,NA,U,Unknown,Unknown,00
149143488,131400219,NA,U,Unknown,Unknown,00
149143491,131400222,NA,U,Unknown,Unknown,00
149143490,131400220,NA,U,Unknown,Unknown,00
149146585,131400223,NA,U,Unknown,Unknown,00
149146588,131400226,NA,U,Unknown,Unknown,00
149143493,131400227,NA,U,Unknown,Unknown,00
149143499,131400231,NA,U,Unknown,Unknown,00
149143496,131400228,NA,U,Unknown,Unknown,00
149143495,131400228,NA,U,Unknown,Unknown,00
149146590,131402032,NA,U,Unknown,Unknown,00
149143504,131400236,NA,M,Unknown,White,00
149143502,131400237,NA,U,Unknown,Unknown,00
149146592,131400234,NA,U,Unknown,Unknown,00
149143505,131400238,NA,U,Unknown,Unknown,00
149143509,131400241,NA,U,Unknown,Unknown,00
149143508,131400240,NA,U,Unknown,Unknown,00
149143513,131400246,NA,U,Unknown,Unknown,00
149146597,131400243,NA,U,Unknown,Unknown,00
149146598,131400244,NA,U,Unknown,Unknown,00
149143515,131400251,NA,M,Not Hispanic or Latino,Black or African American,00
149143516,131400252,NA,M,Not Hispanic or Latino,Black or African American,00
149146609,131400253,NA,U,Unknown,Unknown,00
149143521,131400258,NA,U,Unknown,Unknown,00
149143520,131400257,NA,U,Unknown,Unknown,00
149143523,131400259,16,M,Not Hispanic or Latino,Black or African American,AG
149143522,131402046,NA,U,Unknown,Unknown,00
149143524,131402047,NA,U,Unknown,Unknown,00
149146610,131402049,NA,U,Unknown,Unknown,00
149143528,131400261,NA,U,Unknown,Unknown,00
149143527,131400263,NA,U,Unknown,Unknown,00
149143529,131400264,NA,U,Unknown,Unknown,00
149146618,131400265,NA,U,Unknown,Unknown,00
149143530,131400267,NA,U,Unknown,Unknown,00
149146620,131402058,NA,U,Unknown,Unknown,00
149146621,131402059,24,M,Not Hispanic or Latino,Black or African American,AG
149146623,131400270,NA,U,Unknown,Unknown,00
149146624,131400271,NA,U,Unknown,Unknown,00
149146626,131400272,NA,U,Unknown,Unknown,00
149146627,131400277,NA,U,Unknown,Unknown,00
149143540,131400275,40,M,Not Hispanic or Latino,Black or African American,AG
149143538,131400274,NA,U,Unknown,Unknown,00
149143544,131400279,NA,U,Unknown,Unknown,00
149146630,131402064,25,F,Not Hispanic or Latino,Black or African American,AG
149143543,131400280,NA,U,Unknown,Unknown,00
149143545,131402065,NA,U,Unknown,Unknown,00
149143548,131400281,NA,U,Unknown,Unknown,00
149143549,131400283,NA,U,Unknown,Unknown,00
149143551,131400285,NA,U,Unknown,Unknown,00
149143554,131400287,NA,U,Unknown,Unknown,00
149143555,131400288,NA,U,Unknown,Unknown,00
149143557,131402071,16,M,Hispanic or Latino,White,AG
149143553,131400286,32,M,Not Hispanic or Latino,Black or African American,AG
149146636,131400291,NA,M,Unknown,Black or African American,00
149146634,131400291,NA,M,Unknown,Black or African American,00
149146635,131400291,NA,M,Unknown,Black or African American,00
149143558,131400290,NA,U,Unknown,Unknown,00
149143562,131400295,NA,U,Unknown,Unknown,00
149146637,131400296,32,M,Not Hispanic or Latino,Black or African American,AG
149146639,131400297,26,M,Hispanic or Latino,White,AG
149146638,131400294,25,M,Not Hispanic or Latino,Black or African American,AG
149146642,131400299,27,M,Hispanic or Latino,White,AG
149146641,131400299,30,M,Not Hispanic or Latino,Black or African American,AG
149146648,131400301,37,M,Not Hispanic or Latino,Black or African American,AG
149143568,131400303,42,M,Not Hispanic or Latino,Black or African American,AG
149143565,131400298,65,M,Not Hispanic or Latino,Black or African American,AG
149146650,131400305,NA,U,Unknown,Unknown,00
149143570,131400304,NA,U,Unknown,Unknown,00
149146651,131400306,NA,U,Unknown,Unknown,00
149146652,131400307,NA,U,Unknown,Unknown,00
149146653,131402080,24,M,Unknown,Black or African American,AG
149146656,131400310,NA,U,Unknown,Unknown,00
149146655,131400311,NA,U,Unknown,Unknown,00
149143574,131400313,NA,U,Unknown,Unknown,00
149146657,131400312,30,M,Not Hispanic or Latino,Black or African American,AG
149143573,131400312,30,F,Not Hispanic or Latino,White,AG
149146662,131400316,24,M,Hispanic or Latino,White,AG
149143576,131400317,NA,U,Unknown,Unknown,00
149143579,131400320,NA,U,Unknown,Unknown,00
149143578,131400318,NA,U,Unknown,Unknown,00
149146667,131400321,23,M,Not Hispanic or Latino,Black or African American,AG
149146670,131400324,35,M,Not Hispanic or Latino,Black or African American,AG
149146672,131402090,NA,M,Unknown,Unknown,00
149146669,131400325,NA,U,Unknown,Unknown,00
149143584,131400326,NA,U,Unknown,Unknown,00
149143589,131400331,NA,U,Unknown,Unknown,00
149143595,131400333,21,M,Not Hispanic or Latino,Black or African American,AG
149143596,131400335,NA,M,Unknown,Black or African American,00
149143597,131400334,51,M,Not Hispanic or Latino,Black or African American,AG
149146677,131402098,25,M,Unknown,Black or African American,AG
149143598,131402098,25,M,Unknown,Black or African American,AG
149146682,131400336,NA,U,Unknown,Unknown,00
149143607,131400339,44,M,Hispanic or Latino,White,AG
